method,assigned_zone,original_source_zone,pixels,predicted_pixels,percent_of_predicted
plain_mf,16,22,3353,714708,0.469142642869536
plain_mf,16,5,3293,714708,0.460747606015324
plain_mf,16,25,2695,714708,0.377077072035013
plain_mf,16,10,2185,714708,0.305719258774213
plain_mf,16,45,979,714708,0.136979018004556
plain_mf,16,4,746,714708,0.104378291554033
plain_mf,16,24,669,714708,0.0936046609244615
plain_mf,16,11,566,714708,0.0791931809913979
plain_mf,16,33,392,714708,0.0548475741141837
plain_mf,16,42,389,714708,0.0544278222714731
plain_mf,16,43,331,714708,0.0463126199790684
plain_mf,16,7,235,714708,0.0328805610123295
plain_mf,16,15,186,714708,0.0260246142480566
plain_mf,16,44,148,714708,0.0207077575737224
plain_mf,16,23,136,714708,0.0190287502028801
plain_mf,16,39,88,714708,0.0123127207195106
plain_mf,16,6,51,714708,0.00713578132608002
plain_mf,16,3,45,714708,0.00629627764065884
plain_mf,16,28,45,714708,0.00629627764065884
plain_mf,16,1,44,714708,0.00615636035975531
plain_mf,16,27,44,714708,0.00615636035975531
plain_mf,16,35,33,714708,0.00461727026981649
plain_mf,16,32,21,714708,0.00293826289897413
plain_mf,16,47,16,714708,0.00223867649445648
plain_mf,16,21,14,714708,0.00195884193264942
plain_mf,16,53,13,714708,0.00181892465174589
plain_mf,16,12,12,714708,0.00167900737084236
plain_mf,16,37,10,714708,0.0013991728090353
plain_mf,16,30,8,714708,0.00111933824722824
plain_mf,16,49,6,714708,0.000839503685421179
plain_mf,16,52,6,714708,0.000839503685421179
plain_mf,16,29,3,714708,0.00041975184271059
plain_mf,16,40,3,714708,0.00041975184271059
plain_mf,16,9,2,714708,0.00027983456180706
plain_mf,16,54,2,714708,0.00027983456180706
plain_mf,16,17,1,714708,0.00013991728090353
plain_mf,16,34,1,714708,0.00013991728090353
plain_mf,17,16,3243,7099,45.6824904916185
plain_mf,17,20,488,7099,6.87420763487815
plain_mf,17,5,462,7099,6.50795886744612
plain_mf,17,2,416,7099,5.85998027891252
plain_mf,17,4,325,7099,4.57810959290041
plain_mf,17,18,117,7099,1.64811945344415
plain_mf,17,13,88,7099,1.23961121284688
plain_mf,17,15,81,7099,1.14100577546133
plain_mf,17,1,50,7099,0.704324552753909
plain_mf,17,22,40,7099,0.563459642203127
plain_mf,17,21,30,7099,0.422594731652345
plain_mf,17,27,30,7099,0.422594731652345
plain_mf,17,19,28,7099,0.394421749542189
plain_mf,17,53,21,7099,0.295816312156642
plain_mf,17,3,18,7099,0.253556838991407
plain_mf,17,47,18,7099,0.253556838991407
plain_mf,17,23,16,7099,0.225383856881251
plain_mf,17,12,14,7099,0.197210874771095
plain_mf,17,44,14,7099,0.197210874771095
plain_mf,17,6,9,7099,0.126778419495704
plain_mf,17,10,9,7099,0.126778419495704
plain_mf,17,40,9,7099,0.126778419495704
plain_mf,17,25,8,7099,0.112691928440625
plain_mf,17,52,8,7099,0.112691928440625
plain_mf,17,30,7,7099,0.0986054373855473
plain_mf,17,11,6,7099,0.0845189463304691
plain_mf,17,29,6,7099,0.0845189463304691
plain_mf,17,37,6,7099,0.0845189463304691
plain_mf,17,49,6,7099,0.0845189463304691
plain_mf,17,54,5,7099,0.0704324552753909
plain_mf,17,24,4,7099,0.0563459642203127
plain_mf,17,7,3,7099,0.0422594731652345
plain_mf,17,34,2,7099,0.0281729821101564
plain_mf,17,46,2,7099,0.0281729821101564
plain_mf,17,9,1,7099,0.0140864910550782
plain_mf,17,41,1,7099,0.0140864910550782
plain_mf,18,16,65086,161315,40.3471468865264
plain_mf,18,31,10313,161315,6.39308185847565
plain_mf,18,46,8268,161315,5.12537581749992
plain_mf,18,13,6510,161315,4.03558255586895
plain_mf,18,10,6057,161315,3.75476552087531
plain_mf,18,2,4887,161315,3.02947649009702
plain_mf,18,20,2650,161315,1.6427486594551
plain_mf,18,3,1562,161315,0.968291851346744
plain_mf,18,23,1336,161315,0.828193286427177
plain_mf,18,24,1290,161315,0.799677649319654
plain_mf,18,25,1172,161315,0.726528841087314
plain_mf,18,7,1124,161315,0.696773393670768
plain_mf,18,44,1019,161315,0.631683352447076
plain_mf,18,28,741,161315,0.459349719492918
plain_mf,18,33,703,161315,0.435793323621486
plain_mf,18,5,655,161315,0.406037876204941
plain_mf,18,19,454,161315,0.281436940148157
plain_mf,18,39,222,161315,0.137618944301522
plain_mf,18,1,202,161315,0.125220841211295
plain_mf,18,37,201,161315,0.124600936056783
plain_mf,18,11,188,161315,0.116542169048136
plain_mf,18,4,146,161315,0.0905061525586585
plain_mf,18,15,117,161315,0.0725289030778291
plain_mf,18,32,106,161315,0.0657099463782041
plain_mf,18,22,103,161315,0.0638502309146701
plain_mf,18,45,81,161315,0.0502123175154202
plain_mf,18,6,79,161315,0.0489725072063974
plain_mf,18,27,51,161315,0.0316151628800793
plain_mf,18,30,48,161315,0.0297554474165453
plain_mf,18,42,41,161315,0.0254161113349658
plain_mf,18,47,29,161315,0.0179772494808294
plain_mf,18,21,28,161315,0.0173573443263181
plain_mf,18,41,21,161315,0.0130180082447386
plain_mf,18,43,17,161315,0.0105383876266931
plain_mf,18,40,12,161315,0.00743886185413632
plain_mf,18,53,11,161315,0.00681895669962496
plain_mf,18,12,7,161315,0.00433933608157952
plain_mf,18,36,7,161315,0.00433933608157952
plain_mf,18,52,6,161315,0.00371943092706816
plain_mf,18,34,5,161315,0.0030995257725568
plain_mf,18,54,5,161315,0.0030995257725568
plain_mf,18,35,4,161315,0.00247962061804544
plain_mf,18,49,3,161315,0.00185971546353408
plain_mf,18,29,2,161315,0.00123981030902272
plain_mf,18,50,2,161315,0.00123981030902272
plain_mf,18,9,1,161315,0.00061990515451136
plain_mf,18,17,1,161315,0.00061990515451136
plain_mf,19,23,20445,582762,3.50829326551834
plain_mf,19,24,12567,582762,2.15645495073461
plain_mf,19,15,6622,582762,1.13631293735693
plain_mf,19,29,1873,582762,0.321400503121343
plain_mf,19,27,1749,582762,0.300122519999588
plain_mf,19,31,1708,582762,0.293087057838363
plain_mf,19,42,654,582762,0.112224201303448
plain_mf,19,32,558,582762,0.095750924047896
plain_mf,19,22,501,582762,0.085969915677412
plain_mf,19,14,496,582762,0.0851119324870187
plain_mf,19,38,485,582762,0.0832243694681534
plain_mf,19,20,437,582762,0.0749877308403774
plain_mf,19,7,374,582762,0.0641771426414214
plain_mf,19,16,362,582762,0.0621179829844774
plain_mf,19,13,251,582762,0.0430707561577454
plain_mf,19,12,83,582762,0.0142425209605293
plain_mf,19,25,62,582762,0.0106389915608773
plain_mf,19,44,41,582762,0.00703546216122534
plain_mf,19,35,30,582762,0.00514789914236
plain_mf,19,6,26,582762,0.00446151259004534
plain_mf,19,33,25,582762,0.00428991595196667
plain_mf,19,21,23,582762,0.00394672267580934
plain_mf,19,3,21,582762,0.003603529399652
plain_mf,19,53,19,582762,0.00326033612349467
plain_mf,19,47,18,582762,0.003088739485416
plain_mf,19,4,13,582762,0.00223075629502267
plain_mf,19,30,11,582762,0.00188756301886533
plain_mf,19,2,9,582762,0.001544369742708
plain_mf,19,28,9,582762,0.001544369742708
plain_mf,19,52,9,582762,0.001544369742708
plain_mf,19,5,8,582762,0.00137277310462933
plain_mf,19,40,8,582762,0.00137277310462933
plain_mf,19,43,8,582762,0.00137277310462933
plain_mf,19,49,6,582762,0.001029579828472
plain_mf,19,54,6,582762,0.001029579828472
plain_mf,19,18,5,582762,0.000857983190393334
plain_mf,19,10,4,582762,0.000686386552314667
plain_mf,19,11,4,582762,0.000686386552314667
plain_mf,19,37,4,582762,0.000686386552314667
plain_mf,19,34,3,582762,0.000514789914236
plain_mf,19,46,3,582762,0.000514789914236
plain_mf,19,1,2,582762,0.000343193276157334
plain_mf,19,9,2,582762,0.000343193276157334
plain_mf,19,17,1,582762,0.000171596638078667
plain_mf,19,26,1,582762,0.000171596638078667
plain_mf,19,41,1,582762,0.000171596638078667
plain_mf,19,50,1,582762,0.000171596638078667
plain_mf,20,16,76543,411795,18.5876467659879
plain_mf,20,31,44821,411795,10.8842992265569
plain_mf,20,19,39589,411795,9.61376413021042
plain_mf,20,42,11581,411795,2.81232166490608
plain_mf,20,25,2443,411795,0.59325635328258
plain_mf,20,22,2084,411795,0.506077052902537
plain_mf,20,10,1851,411795,0.449495501402397
plain_mf,20,24,1768,411795,0.429339841425952
plain_mf,20,46,1731,411795,0.420354788183441
plain_mf,20,13,1667,411795,0.404813074466664
plain_mf,20,18,1341,411795,0.325647470221834
plain_mf,20,5,715,411795,0.173630082929613
plain_mf,20,33,395,411795,0.0959215143457303
plain_mf,20,23,389,411795,0.0944644786847825
plain_mf,20,11,338,411795,0.0820796755667262
plain_mf,20,2,309,411795,0.0750373365388118
plain_mf,20,45,289,411795,0.0701805510023191
plain_mf,20,7,187,411795,0.0454109447662065
plain_mf,20,4,168,411795,0.0407969985065384
plain_mf,20,15,168,411795,0.0407969985065384
plain_mf,20,32,95,411795,0.0230697312983402
plain_mf,20,44,67,411795,0.0162702315472505
plain_mf,20,43,42,411795,0.0101992496266346
plain_mf,20,28,32,411795,0.00777085685838828
plain_mf,20,29,31,411795,0.00752801758156364
plain_mf,20,27,28,411795,0.00679949975108974
plain_mf,20,40,22,411795,0.00534246409014194
plain_mf,20,49,21,411795,0.00509962481331731
plain_mf,20,6,19,411795,0.00461394625966804
plain_mf,20,21,19,411795,0.00461394625966804
plain_mf,20,1,18,411795,0.00437110698284341
plain_mf,20,47,15,411795,0.0036425891523695
plain_mf,20,53,14,411795,0.00339974987554487
plain_mf,20,30,11,411795,0.00267123204507097
plain_mf,20,3,9,411795,0.0021855534914217
plain_mf,20,12,7,411795,0.00169987493777244
plain_mf,20,52,6,411795,0.0014570356609478
plain_mf,20,39,5,411795,0.00121419638412317
plain_mf,20,37,3,411795,0.000728517830473901
plain_mf,20,54,3,411795,0.000728517830473901
plain_mf,20,9,1,411795,0.000242839276824634
plain_mf,20,34,1,411795,0.000242839276824634
plain_mf,21,30,55329,523043,10.5782889743291
plain_mf,21,44,31966,523043,6.11154341038882
plain_mf,21,40,27419,523043,5.24220761964122
plain_mf,21,47,8562,523043,1.63695910278887
plain_mf,21,49,3633,523043,0.69458916379724
plain_mf,21,53,2145,523043,0.410100125611088
plain_mf,21,6,1626,523043,0.310873102211482
plain_mf,21,26,1611,523043,0.30800526916525
plain_mf,21,5,1333,523043,0.254854763375095
plain_mf,21,37,823,523043,0.157348439803228
plain_mf,21,7,796,523043,0.152186340320012
plain_mf,21,28,650,523043,0.124272765336693
plain_mf,21,41,379,523043,0.0724605816347795
plain_mf,21,36,313,523043,0.0598421162313615
plain_mf,21,3,292,523043,0.0558271499666375
plain_mf,21,54,174,523043,0.033266863336284
plain_mf,21,4,152,523043,0.0290607082018113
plain_mf,21,1,102,523043,0.0195012647143734
plain_mf,21,15,102,523043,0.0195012647143734
plain_mf,21,27,54,523043,0.010324198966433
plain_mf,21,48,42,523043,0.00802993252944787
plain_mf,21,20,35,523043,0.00669161044120656
plain_mf,21,10,33,523043,0.00630923270170904
plain_mf,21,19,25,523043,0.00477972174371897
plain_mf,21,13,22,523043,0.00420615513447269
plain_mf,21,52,22,523043,0.00420615513447269
plain_mf,21,46,21,523043,0.00401496626472393
plain_mf,21,2,13,523043,0.00248545530673386
plain_mf,21,50,12,523043,0.0022942664369851
plain_mf,21,11,8,523043,0.00152951095799007
plain_mf,21,55,8,523043,0.00152951095799007
plain_mf,21,12,7,523043,0.00133832208824131
plain_mf,21,16,5,523043,0.000955944348743794
plain_mf,21,42,5,523043,0.000955944348743794
plain_mf,21,24,4,523043,0.000764755478995035
plain_mf,21,29,4,523043,0.000764755478995035
plain_mf,21,9,3,523043,0.000573566609246276
plain_mf,21,25,3,523043,0.000573566609246276
plain_mf,21,17,2,523043,0.000382377739497517
plain_mf,21,23,2,523043,0.000382377739497517
plain_mf,21,31,2,523043,0.000382377739497517
plain_mf,21,45,2,523043,0.000382377739497517
plain_mf,21,18,1,523043,0.000191188869748759
plain_mf,21,33,1,523043,0.000191188869748759
plain_mf,22,16,25148,103289,24.3472199362953
plain_mf,22,31,22481,103289,21.7651444006622
plain_mf,22,20,11701,103289,11.3284086398358
plain_mf,22,19,4099,103289,3.96847679811016
plain_mf,22,13,2394,103289,2.31776859104067
plain_mf,22,12,1445,103289,1.39898730745772
plain_mf,22,42,1264,103289,1.22375083503568
plain_mf,22,24,887,103289,0.858755530598612
plain_mf,22,5,742,103289,0.718372721199741
plain_mf,22,3,674,103289,0.652538024378201
plain_mf,22,18,601,103289,0.581862541025666
plain_mf,22,25,504,103289,0.487951282324352
plain_mf,22,4,311,103289,0.301096922227924
plain_mf,22,2,262,103289,0.253657214224167
plain_mf,22,6,137,103289,0.132637550949278
plain_mf,22,11,128,103289,0.123924135193486
plain_mf,22,23,115,103289,0.111338090212898
plain_mf,22,15,84,103289,0.0813252137207254
plain_mf,22,27,27,103289,0.026140247267376
plain_mf,22,7,23,103289,0.0222676180425796
plain_mf,22,46,22,103289,0.0212994607363804
plain_mf,22,21,20,103289,0.0193631461239822
plain_mf,22,44,20,103289,0.0193631461239822
plain_mf,22,10,19,103289,0.0183949888177831
plain_mf,22,47,18,103289,0.017426831511584
plain_mf,22,53,13,103289,0.0125860449805884
plain_mf,22,49,11,103289,0.0106497303681902
plain_mf,22,30,9,103289,0.008713415755792
plain_mf,22,29,7,103289,0.00677710114339378
plain_mf,22,40,7,103289,0.00677710114339378
plain_mf,22,52,7,103289,0.00677710114339378
plain_mf,22,17,3,103289,0.00290447191859733
plain_mf,22,37,3,103289,0.00290447191859733
plain_mf,22,54,3,103289,0.00290447191859733
plain_mf,22,34,2,103289,0.00193631461239822
plain_mf,22,26,1,103289,0.000968157306199111
plain_mf,22,32,1,103289,0.000968157306199111
plain_mf,22,45,1,103289,0.000968157306199111
plain_mf,23,24,60712,327585,18.5332051223347
plain_mf,23,19,35031,327585,10.6937130821008
plain_mf,23,15,13098,327585,3.99835157287422
plain_mf,23,29,6852,327585,2.09167086405055
plain_mf,23,27,4377,327585,1.33614176473282
plain_mf,23,33,3236,327585,0.987835218340278
plain_mf,23,32,2508,327585,0.765602820641971
plain_mf,23,7,2072,327585,0.632507593449029
plain_mf,23,25,1634,327585,0.498801837690981
plain_mf,23,12,873,327585,0.266495718668437
plain_mf,23,14,693,327585,0.211548147808966
plain_mf,23,35,646,327585,0.197200726528992
plain_mf,23,38,640,327585,0.195369140833677
plain_mf,23,31,361,327585,0.110200406001496
plain_mf,23,6,269,327585,0.0821160920066548
plain_mf,23,13,191,327585,0.0583054779675504
plain_mf,23,3,172,327585,0.0525054565990506
plain_mf,23,16,144,327585,0.0439580566875773
plain_mf,23,4,140,327585,0.0427369995573668
plain_mf,23,5,109,327585,0.0332738067982356
plain_mf,23,28,108,327585,0.032968542515683
plain_mf,23,26,86,327585,0.0262527282995253
plain_mf,23,39,80,327585,0.0244211426042096
plain_mf,23,42,36,327585,0.0109895141718943
plain_mf,23,20,33,327585,0.0100737213242365
plain_mf,23,11,27,327585,0.00824213562892074
plain_mf,23,18,27,327585,0.00824213562892074
plain_mf,23,21,26,327585,0.00793687134636812
plain_mf,23,53,22,327585,0.00671581421615764
plain_mf,23,44,16,327585,0.00488422852084192
plain_mf,23,10,14,327585,0.00427369995573668
plain_mf,23,2,11,327585,0.00335790710807882
plain_mf,23,47,11,327585,0.00335790710807882
plain_mf,23,46,8,327585,0.00244211426042096
plain_mf,23,40,7,327585,0.00213684997786834
plain_mf,23,52,7,327585,0.00213684997786834
plain_mf,23,30,6,327585,0.00183158569531572
plain_mf,23,49,6,327585,0.00183158569531572
plain_mf,23,54,5,327585,0.0015263214127631
plain_mf,23,22,3,327585,0.00091579284765786
plain_mf,23,17,2,327585,0.00061052856510524
plain_mf,23,34,2,327585,0.00061052856510524
plain_mf,23,9,1,327585,0.00030526428255262
plain_mf,23,37,1,327585,0.00030526428255262
plain_mf,23,50,1,327585,0.00030526428255262
plain_mf,24,23,46484,692848,6.70911946054546
plain_mf,24,19,18676,692848,2.69554072466111
plain_mf,24,25,15963,692848,2.30396854721382
plain_mf,24,29,14875,692848,2.14693554719073
plain_mf,24,33,9561,692848,1.37995635406323
plain_mf,24,13,8144,692848,1.17543819134933
plain_mf,24,15,5494,692848,0.792958917396024
plain_mf,24,32,5205,692848,0.751247026764889
plain_mf,24,27,4287,692848,0.618750432995404
plain_mf,24,31,4081,692848,0.589018081888091
plain_mf,24,12,2961,692848,0.42736646421726
plain_mf,24,7,2806,692848,0.404995034986029
plain_mf,24,35,2202,692848,0.317818626884973
plain_mf,24,42,1601,692848,0.231075214188393
plain_mf,24,3,1445,692848,0.208559453155671
plain_mf,24,5,1002,692848,0.144620465094797
plain_mf,24,6,907,692848,0.130908943953075
plain_mf,24,20,630,692848,0.0909290349398425
plain_mf,24,14,492,692848,0.0710112463339722
plain_mf,24,16,459,692848,0.0662482968847424
plain_mf,24,11,409,692848,0.0590317068101517
plain_mf,24,45,340,692848,0.0490728125072166
plain_mf,24,38,331,692848,0.0477738262937903
plain_mf,24,18,225,692848,0.032474655335658
plain_mf,24,22,189,692848,0.0272787104819528
plain_mf,24,2,138,692848,0.0199177886058703
plain_mf,24,43,42,692848,0.00606193566265617
plain_mf,24,21,36,692848,0.00519594485370529
plain_mf,24,44,33,692848,0.00476294944922985
plain_mf,24,53,29,692848,0.00418562224326259
plain_mf,24,28,23,692848,0.00331963143431171
plain_mf,24,49,14,692848,0.00202064522088539
plain_mf,24,47,13,692848,0.00187631341939358
plain_mf,24,10,11,692848,0.00158764981640995
plain_mf,24,30,11,692848,0.00158764981640995
plain_mf,24,40,9,692848,0.00129898621342632
plain_mf,24,4,8,692848,0.00115465441193451
plain_mf,24,46,7,692848,0.00101032261044269
plain_mf,24,52,4,692848,0.000577327205967254
plain_mf,24,54,4,692848,0.000577327205967254
plain_mf,24,1,3,692848,0.00043299540447544
plain_mf,24,9,3,692848,0.00043299540447544
plain_mf,24,37,3,692848,0.00043299540447544
plain_mf,24,26,2,692848,0.000288663602983627
plain_mf,24,39,2,692848,0.000288663602983627
plain_mf,24,17,1,692848,0.000144331801491814
plain_mf,24,34,1,692848,0.000144331801491814
plain_mf,24,50,1,692848,0.000144331801491814
plain_mf,24,55,1,692848,0.000144331801491814
plain_mf,25,24,52396,305279,17.1633161796259
plain_mf,25,13,35051,305279,11.4816282810151
plain_mf,25,31,24415,305279,7.99760219340341
plain_mf,25,33,6270,305279,2.05385892904523
plain_mf,25,15,4694,305279,1.53760985852286
plain_mf,25,7,3964,305279,1.29848433727836
plain_mf,25,32,2933,305279,0.960760484671399
plain_mf,25,16,2891,305279,0.947002577969661
plain_mf,25,12,2562,305279,0.839232308806043
plain_mf,25,23,1752,305279,0.573901250986802
plain_mf,25,42,1580,305279,0.517559347351112
plain_mf,25,18,1527,305279,0.500198179370347
plain_mf,25,11,1484,305279,0.486112703461424
plain_mf,25,5,1171,305279,0.383583541612754
plain_mf,25,20,1170,305279,0.38325597240557
plain_mf,25,6,923,305279,0.302346378231061
plain_mf,25,2,862,305279,0.282364656592822
plain_mf,25,19,851,305279,0.278761395313795
plain_mf,25,35,723,305279,0.236832536794211
plain_mf,25,29,682,305279,0.223402199299657
plain_mf,25,37,523,305279,0.171318695357362
plain_mf,25,27,378,305279,0.123821160315646
plain_mf,25,22,268,305279,0.0877885475253784
plain_mf,25,3,265,305279,0.0868058399038257
plain_mf,25,4,205,305279,0.0671516874727708
plain_mf,25,1,194,305279,0.0635484261937441
plain_mf,25,43,47,305279,0.0153957527376597
plain_mf,25,45,42,305279,0.0137579067017384
plain_mf,25,40,35,305279,0.0114649222514487
plain_mf,25,38,33,305279,0.0108097838370802
plain_mf,25,14,30,305279,0.00982707621552744
plain_mf,25,21,24,305279,0.00786166097242195
plain_mf,25,28,23,305279,0.0075340917652377
plain_mf,25,46,23,305279,0.0075340917652377
plain_mf,25,53,19,305279,0.00622381493650071
plain_mf,25,49,12,305279,0.00393083048621097
plain_mf,25,44,11,305279,0.00360326127902673
plain_mf,25,47,10,305279,0.00327569207184248
plain_mf,25,10,9,305279,0.00294812286465823
plain_mf,25,52,9,305279,0.00294812286465823
plain_mf,25,30,8,305279,0.00262055365747398
plain_mf,25,54,4,305279,0.00131027682873699
plain_mf,25,9,3,305279,0.000982707621552744
plain_mf,25,34,2,305279,0.000655138414368496
plain_mf,25,17,1,305279,0.000327569207184248
plain_mf,25,36,1,305279,0.000327569207184248
plain_mf,25,41,1,305279,0.000327569207184248
plain_mf,25,55,1,305279,0.000327569207184248
plain_mf,26,30,33523,108530,30.8882336681102
plain_mf,26,44,13842,108530,12.7540772136736
plain_mf,26,21,12733,108530,11.7322399336589
plain_mf,26,49,8786,108530,8.09545747719525
plain_mf,26,40,7994,108530,7.36570533493043
plain_mf,26,47,1798,108530,1.65668478761633
plain_mf,26,5,1176,108530,1.08357136275684
plain_mf,26,28,798,108530,0.735280567585
plain_mf,26,7,610,108530,0.56205657421911
plain_mf,26,36,514,108530,0.473601769096103
plain_mf,26,41,477,108530,0.439509812954943
plain_mf,26,53,427,108530,0.393439601953377
plain_mf,26,27,379,108530,0.349212199391873
