method,original_zone,model_family,model_version,predicted_zone,pixels,original_total,share_of_original
rf_var,41,single RF,corrected,23,1,91243,1.09597448571397e-05
rf_var,41,single RF,corrected,38,1,91243,1.09597448571397e-05
rf_var,41,single RF,corrected,43,1,91243,1.09597448571397e-05
rf_var,41,single RF,corrected,55,1,91243,1.09597448571397e-05
rf_var,42,single RF,corrected,31,15674,155019,0.101110186493269
rf_var,42,single RF,corrected,20,11240,155019,0.0725072410478716
rf_var,42,single RF,corrected,25,2276,155019,0.0146820712299783
rf_var,42,single RF,corrected,24,1830,155019,0.0118050045478296
rf_var,42,single RF,corrected,43,1623,155019,0.0104696843612718
rf_var,42,single RF,corrected,22,1355,155019,0.00874086402311975
rf_var,42,single RF,corrected,19,634,155019,0.00408982124771802
rf_var,42,single RF,corrected,16,400,155019,0.00258032886291358
rf_var,42,single RF,corrected,32,205,155019,0.00132241854224321
rf_var,42,single RF,corrected,7,200,155019,0.00129016443145679
rf_var,42,single RF,corrected,15,87,155019,0.000561221527683703
rf_var,42,single RF,corrected,13,57,155019,0.000367696862965185
rf_var,42,single RF,corrected,18,47,155019,0.000303188641392345
rf_var,42,single RF,corrected,23,20,155019,0.000129016443145679
rf_var,42,single RF,corrected,33,9,155019,5.80573994155555e-05
rf_var,42,single RF,corrected,47,8,155019,5.16065772582716e-05
rf_var,42,single RF,corrected,55,5,155019,3.22541107864197e-05
rf_var,42,single RF,corrected,11,4,155019,2.58032886291358e-05
rf_var,42,single RF,corrected,49,4,155019,2.58032886291358e-05
rf_var,42,single RF,corrected,6,3,155019,1.93524664718518e-05
rf_var,42,single RF,corrected,14,3,155019,1.93524664718518e-05
rf_var,42,single RF,corrected,36,3,155019,1.93524664718518e-05
rf_var,42,single RF,corrected,10,2,155019,1.29016443145679e-05
rf_var,42,single RF,corrected,30,2,155019,1.29016443145679e-05
rf_var,42,single RF,corrected,35,2,155019,1.29016443145679e-05
rf_var,42,single RF,corrected,37,2,155019,1.29016443145679e-05
rf_var,42,single RF,corrected,38,2,155019,1.29016443145679e-05
rf_var,42,single RF,corrected,44,2,155019,1.29016443145679e-05
rf_var,42,single RF,corrected,50,2,155019,1.29016443145679e-05
rf_var,42,single RF,corrected,54,2,155019,1.29016443145679e-05
