method,original_zone,assigned_zone,pixels,original_pixels,percent_of_original
plain_mf,4,40,4,91405,0.00437612822055686
plain_mf,4,44,4,91405,0.00437612822055686
plain_mf,4,52,4,91405,0.00437612822055686
plain_mf,4,54,4,91405,0.00437612822055686
plain_mf,4,29,3,91405,0.00328209616541765
plain_mf,4,37,3,91405,0.00328209616541765
plain_mf,5,3,16952,190463,8.9004163538325
plain_mf,5,2,14800,190463,7.7705381097641
plain_mf,5,12,12790,190463,6.71521502864073
plain_mf,5,11,9891,190463,5.19313462457275
plain_mf,5,13,7136,190463,3.74665945616734
plain_mf,5,6,4341,190463,2.27918283341121
plain_mf,5,7,4333,190463,2.27498254254107
plain_mf,5,4,4252,190463,2.23245459748088
plain_mf,5,10,3853,190463,2.02296509033251
plain_mf,5,16,3293,190463,1.72894472942251
plain_mf,5,27,3088,190463,1.6213122758751
plain_mf,5,46,2594,190463,1.36194431464379
plain_mf,5,33,2575,190463,1.3519686238272
plain_mf,5,1,2444,190463,1.28318886082861
plain_mf,5,14,2392,190463,1.25588697017268
plain_mf,5,39,2155,190463,1.13145335314471
plain_mf,5,41,2140,190463,1.12357780776319
plain_mf,5,15,1880,190463,0.987068354483548
plain_mf,5,47,1676,190463,0.879960937294908
plain_mf,5,44,1521,190463,0.798580301685892
plain_mf,5,36,1342,190463,0.704598793466448
plain_mf,5,21,1333,190463,0.699873466237537
plain_mf,5,26,1176,190463,0.617442757910985
plain_mf,5,25,1171,190463,0.614817576117146
plain_mf,5,24,1002,190463,0.52608643148538
plain_mf,5,49,832,190463,0.436830250494847
plain_mf,5,40,759,190463,0.398502596304794
plain_mf,5,22,742,190463,0.389576978205741
plain_mf,5,20,715,190463,0.375400996519009
plain_mf,5,18,655,190463,0.343898814992938
plain_mf,5,9,531,190463,0.278794306505726
plain_mf,5,17,462,190463,0.242566797750744
plain_mf,5,37,459,190463,0.240991688674441
plain_mf,5,34,406,190463,0.213164761659745
plain_mf,5,28,391,190463,0.205289216278227
plain_mf,5,45,362,190463,0.19006316187396
plain_mf,5,30,353,190463,0.185337834645049
plain_mf,5,42,218,190463,0.11445792621139
plain_mf,5,35,113,190463,0.0593291085407665
plain_mf,5,23,109,190463,0.0572289631056951
plain_mf,5,32,82,190463,0.0430529814189633
plain_mf,5,29,69,190463,0.0362275087549813
plain_mf,5,31,64,190463,0.0336023269611421
plain_mf,5,50,29,190463,0.0152260544042675
plain_mf,5,48,21,190463,0.0110257635341247
plain_mf,5,38,16,190463,0.00840058174028551
plain_mf,5,53,10,190463,0.00525036358767845
plain_mf,5,43,9,190463,0.0047253272289106
plain_mf,5,55,9,190463,0.0047253272289106
plain_mf,5,19,8,190463,0.00420029087014276
plain_mf,5,54,6,190463,0.00315021815260707
plain_mf,5,52,4,190463,0.00210014543507138
plain_mf,6,2,11985,90294,13.2733071964915
plain_mf,6,12,4807,90294,5.32372029149224
plain_mf,6,3,4364,90294,4.8331007597404
plain_mf,6,4,2925,90294,3.2394179015217
plain_mf,6,11,2790,90294,3.08990630606685
plain_mf,6,27,2185,90294,2.4198728597692
plain_mf,6,21,1626,90294,1.80078410525616
plain_mf,6,15,1287,90294,1.42534387666955
plain_mf,6,5,1216,90294,1.34671185239329
plain_mf,6,25,923,90294,1.02221631559129
plain_mf,6,24,907,90294,1.00449642279664
plain_mf,6,7,467,90294,0.517199370943806
plain_mf,6,30,327,90294,0.362150308990631
plain_mf,6,23,269,90294,0.297915697610029
plain_mf,6,9,258,90294,0.285733271313709
plain_mf,6,37,250,90294,0.276873324916384
plain_mf,6,47,239,90294,0.264690898620063
plain_mf,6,31,195,90294,0.21596119343478
plain_mf,6,13,182,90294,0.201563780539128
plain_mf,6,1,177,90294,0.1960263140408
plain_mf,6,33,161,90294,0.178306421246151
plain_mf,6,49,147,90294,0.162801515050834
plain_mf,6,22,137,90294,0.151726582054179
plain_mf,6,10,117,90294,0.129576716060868
plain_mf,6,42,93,90294,0.102996876868895
plain_mf,6,18,79,90294,0.0874919706735774
plain_mf,6,43,75,90294,0.0830619974749153
plain_mf,6,36,64,90294,0.0708795711785944
plain_mf,6,29,57,90294,0.0631271180809356
plain_mf,6,16,51,90294,0.0564821582829424
plain_mf,6,14,47,90294,0.0520521850842802
plain_mf,6,26,29,90294,0.0321173056903006
plain_mf,6,19,26,90294,0.028794825791304
plain_mf,6,40,21,90294,0.0232573592929763
plain_mf,6,54,20,90294,0.0221498659933107
plain_mf,6,20,19,90294,0.0210423726936452
plain_mf,6,45,19,90294,0.0210423726936452
plain_mf,6,34,18,90294,0.0199348793939797
plain_mf,6,38,15,90294,0.0166123994949831
plain_mf,6,39,15,90294,0.0166123994949831
plain_mf,6,44,15,90294,0.0166123994949831
plain_mf,6,48,15,90294,0.0166123994949831
plain_mf,6,35,14,90294,0.0155049061953175
plain_mf,6,41,14,90294,0.0155049061953175
plain_mf,6,32,13,90294,0.014397412895652
plain_mf,6,50,11,90294,0.0121824262963209
plain_mf,6,52,11,90294,0.0121824262963209
plain_mf,6,53,11,90294,0.0121824262963209
plain_mf,6,28,10,90294,0.0110749329966554
plain_mf,6,55,10,90294,0.0110749329966554
plain_mf,6,17,9,90294,0.00996743969698983
plain_mf,6,46,8,90294,0.0088599463973243
plain_mf,7,3,21983,220966,9.94858937574107
plain_mf,7,41,19151,220966,8.66694423576478
plain_mf,7,33,14632,220966,6.62183322321081
plain_mf,7,13,8133,220966,3.68065675262258
plain_mf,7,12,6831,220966,3.09142583021822
plain_mf,7,27,5784,220966,2.61759727740919
plain_mf,7,11,4471,220966,2.02338821357132
plain_mf,7,14,4246,220966,1.92156259334015
plain_mf,7,25,3964,220966,1.79394114931709
plain_mf,7,15,3515,220966,1.59074246716689
plain_mf,7,2,3236,220966,1.46447869808025
plain_mf,7,36,3043,220966,1.37713494383751
plain_mf,7,24,2806,220966,1.26987862386068
plain_mf,7,9,2768,220966,1.25268140799942
plain_mf,7,5,2518,220966,1.13954182996479
plain_mf,7,37,2493,220966,1.12822787216133
plain_mf,7,28,2471,220966,1.11827158929428
plain_mf,7,4,2460,220966,1.11329344786076
plain_mf,7,23,2072,220966,0.937700822751012
plain_mf,7,49,1314,220966,0.594661622150014
plain_mf,7,6,1310,220966,0.59285138890146
plain_mf,7,39,1307,220966,0.591493713965044
plain_mf,7,44,1246,220966,0.563887656924595
plain_mf,7,18,1124,220966,0.508675542843695
plain_mf,7,10,1028,220966,0.465229944878398
plain_mf,7,32,889,220966,0.402324339491143
plain_mf,7,1,849,220966,0.384222007005603
plain_mf,7,40,840,220966,0.380148982196356
plain_mf,7,21,796,220966,0.360236416462261
plain_mf,7,47,686,220966,0.310455002127024
plain_mf,7,26,610,220966,0.276060570404497
plain_mf,7,46,468,220966,0.211797290080827
plain_mf,7,31,458,220966,0.207271706959442
plain_mf,7,34,448,220966,0.202746123838057
plain_mf,7,19,374,220966,0.169256808739806
plain_mf,7,35,371,220966,0.167899133803391
plain_mf,7,42,326,220966,0.147534009757157
plain_mf,7,16,235,220966,0.106351203352552
plain_mf,7,30,199,220966,0.0900591041155653
plain_mf,7,20,187,220966,0.0846284043699031
plain_mf,7,29,145,220966,0.0656209552600853
plain_mf,7,50,121,220966,0.0547595557687608
plain_mf,7,45,64,220966,0.0289637319768652
plain_mf,7,22,23,220966,0.0104088411791859
plain_mf,7,38,11,220966,0.00497814143352371
plain_mf,7,55,9,220966,0.00407302480924667
plain_mf,7,43,6,220966,0.00271534987283111
plain_mf,7,54,6,220966,0.00271534987283111
plain_mf,7,53,4,220966,0.00181023324855408
plain_mf,7,17,3,220966,0.00135767493641556
plain_mf,7,48,3,220966,0.00135767493641556
plain_mf,7,52,3,220966,0.00135767493641556
plain_mf,9,3,3813,30500,12.5016393442623
plain_mf,9,2,534,30500,1.75081967213115
plain_mf,9,11,243,30500,0.79672131147541
plain_mf,9,12,235,30500,0.770491803278689
plain_mf,9,7,113,30500,0.370491803278689
plain_mf,9,14,46,30500,0.150819672131148
plain_mf,9,5,35,30500,0.114754098360656
plain_mf,9,13,29,30500,0.0950819672131147
plain_mf,9,4,28,30500,0.0918032786885246
plain_mf,9,27,22,30500,0.0721311475409836
plain_mf,9,10,10,30500,0.0327868852459016
plain_mf,9,36,10,30500,0.0327868852459016
plain_mf,9,6,8,30500,0.0262295081967213
plain_mf,9,45,5,30500,0.0163934426229508
plain_mf,9,15,3,30500,0.00983606557377049
plain_mf,9,21,3,30500,0.00983606557377049
plain_mf,9,24,3,30500,0.00983606557377049
plain_mf,9,25,3,30500,0.00983606557377049
plain_mf,9,38,3,30500,0.00983606557377049
plain_mf,9,16,2,30500,0.00655737704918033
plain_mf,9,19,2,30500,0.00655737704918033
plain_mf,9,29,2,30500,0.00655737704918033
plain_mf,9,31,2,30500,0.00655737704918033
plain_mf,9,40,2,30500,0.00655737704918033
plain_mf,9,42,2,30500,0.00655737704918033
plain_mf,9,43,2,30500,0.00655737704918033
plain_mf,9,1,1,30500,0.00327868852459016
plain_mf,9,17,1,30500,0.00327868852459016
plain_mf,9,18,1,30500,0.00327868852459016
plain_mf,9,20,1,30500,0.00327868852459016
plain_mf,9,23,1,30500,0.00327868852459016
plain_mf,9,26,1,30500,0.00327868852459016
plain_mf,9,33,1,30500,0.00327868852459016
plain_mf,9,34,1,30500,0.00327868852459016
plain_mf,9,35,1,30500,0.00327868852459016
plain_mf,9,37,1,30500,0.00327868852459016
plain_mf,9,48,1,30500,0.00327868852459016
plain_mf,9,52,1,30500,0.00327868852459016
plain_mf,9,54,1,30500,0.00327868852459016
plain_mf,9,55,1,30500,0.00327868852459016
plain_mf,10,46,24816,146264,16.9665809768638
plain_mf,10,39,13436,146264,9.1861291910518
plain_mf,10,49,6210,146264,4.24574741563201
plain_mf,10,18,6057,146264,4.14114204452223
plain_mf,10,34,4644,146264,3.17508067603785
plain_mf,10,16,2185,146264,1.49387409068534
plain_mf,10,20,1851,146264,1.26551988185746
plain_mf,10,36,1678,146264,1.14724060602746
plain_mf,10,1,1431,146264,0.978367882732593
plain_mf,10,28,864,146264,0.590712683914019
plain_mf,10,45,848,146264,0.579773560137833
plain_mf,10,3,727,146264,0.49704643658043
plain_mf,10,47,703,146264,0.480637750916152
plain_mf,10,30,682,146264,0.466280150959908
plain_mf,10,40,549,146264,0.375348684570366
plain_mf,10,5,470,146264,0.32133676092545
plain_mf,10,50,298,146264,0.203741180331455
plain_mf,10,44,294,146264,0.201006399387409
plain_mf,10,9,217,146264,0.148361866214516
plain_mf,10,43,214,146264,0.146310780506481
plain_mf,10,26,170,146264,0.116228190121971
plain_mf,10,33,165,146264,0.112809713941913
plain_mf,10,7,101,146264,0.0690532188371711
plain_mf,10,13,57,146264,0.0389706284526609
plain_mf,10,21,33,146264,0.0225619427883826
plain_mf,10,12,32,146264,0.0218782475523711
plain_mf,10,37,31,146264,0.0211945523163595
plain_mf,10,53,31,146264,0.0211945523163595
plain_mf,10,15,29,146264,0.0198271618443363
plain_mf,10,52,26,146264,0.0177760761363015
plain_mf,10,31,25,146264,0.0170923809002899
plain_mf,10,4,22,146264,0.0150412951922551
plain_mf,10,11,21,146264,0.0143575999562435
plain_mf,10,22,19,146264,0.0129902094842203
plain_mf,10,41,19,146264,0.0129902094842203
plain_mf,10,29,18,146264,0.0123065142482087
plain_mf,10,38,17,146264,0.0116228190121971
plain_mf,10,48,17,146264,0.0116228190121971
plain_mf,10,35,15,146264,0.0102554285401739
plain_mf,10,23,14,146264,0.00957173330416234
plain_mf,10,54,13,146264,0.00888803806815074
plain_mf,10,32,12,146264,0.00820434283213915
plain_mf,10,24,11,146264,0.00752064759612755
plain_mf,10,27,11,146264,0.00752064759612755
plain_mf,10,6,10,146264,0.00683695236011596
plain_mf,10,17,9,146264,0.00615325712410436
plain_mf,10,25,9,146264,0.00615325712410436
plain_mf,10,55,9,146264,0.00615325712410436
plain_mf,10,2,8,146264,0.00546956188809276
plain_mf,10,14,7,146264,0.00478586665208117
plain_mf,10,42,7,146264,0.00478586665208117
plain_mf,10,19,4,146264,0.00273478094404638
plain_mf,11,13,12600,147057,8.56810624451743
plain_mf,11,5,7519,147057,5.11298340099417
plain_mf,11,12,6805,147057,4.62745738047152
plain_mf,11,4,4820,147057,3.27764064274397
plain_mf,11,27,4772,147057,3.24500023800295
plain_mf,11,7,4357,147057,2.96279673867956
plain_mf,11,14,3162,147057,2.15018666231461
plain_mf,11,33,2726,147057,1.85370298591703
plain_mf,11,6,1879,147057,1.27773584392446
plain_mf,11,3,1836,147057,1.24849548134397
plain_mf,11,2,1613,147057,1.09685360098465
plain_mf,11,25,1484,147057,1.00913251324316
plain_mf,11,15,1233,147057,0.83845039678492
plain_mf,11,41,573,147057,0.389644831595912
plain_mf,11,16,566,147057,0.38488477257118
plain_mf,11,24,409,147057,0.278123448730764
plain_mf,11,20,338,147057,0.229842850051341
plain_mf,11,18,188,147057,0.127841585235657
plain_mf,11,37,129,147057,0.087721087741488
plain_mf,11,22,128,147057,0.0870410793093834
plain_mf,11,31,99,147057,0.0673208347783513
plain_mf,11,46,91,147057,0.0618807673215148
plain_mf,11,9,40,147057,0.0272003372841823
plain_mf,11,10,31,147057,0.0210802613952413
plain_mf,11,34,30,147057,0.0204002529631367
plain_mf,11,23,27,147057,0.0183602276668231
plain_mf,11,32,23,147057,0.0156401939384048
plain_mf,11,28,21,147057,0.0142801770741957
plain_mf,11,45,19,147057,0.0129201602099866
plain_mf,11,42,16,147057,0.0108801349136729
plain_mf,11,44,13,147057,0.00884010961735926
plain_mf,11,1,10,147057,0.00680008432104558
plain_mf,11,47,10,147057,0.00680008432104558
plain_mf,11,30,9,147057,0.00612007588894102
plain_mf,11,21,8,147057,0.00544006745683647
plain_mf,11,53,8,147057,0.00544006745683647
plain_mf,11,17,6,147057,0.00408005059262735
plain_mf,11,36,6,147057,0.00408005059262735
plain_mf,11,39,6,147057,0.00408005059262735
plain_mf,11,49,6,147057,0.00408005059262735
plain_mf,11,52,6,147057,0.00408005059262735
plain_mf,11,26,5,147057,0.00340004216052279
plain_mf,11,29,5,147057,0.00340004216052279
plain_mf,11,50,5,147057,0.00340004216052279
plain_mf,11,54,5,147057,0.00340004216052279
plain_mf,11,19,4,147057,0.00272003372841823
plain_mf,11,38,4,147057,0.00272003372841823
plain_mf,11,40,4,147057,0.00272003372841823
plain_mf,11,48,4,147057,0.00272003372841823
plain_mf,11,55,4,147057,0.00272003372841823
plain_mf,11,35,3,147057,0.00204002529631367
plain_mf,11,43,3,147057,0.00204002529631367
plain_mf,12,3,22608,374213,6.04147905070107
plain_mf,12,13,19508,374213,5.21307383762723
plain_mf,12,7,11945,374213,3.19203234521516
plain_mf,12,27,11037,374213,2.94938978603095
plain_mf,12,11,10885,374213,2.90877120784152
plain_mf,12,5,9174,374213,2.45154497572238
plain_mf,12,6,8053,374213,2.15198296157536
plain_mf,12,4,7416,374213,1.98175905166309
plain_mf,12,15,7214,374213,1.92777909906925
plain_mf,12,14,5775,374213,1.54323874371013
plain_mf,12,9,5570,374213,1.48845710865202
plain_mf,12,33,5254,374213,1.40401322241611
plain_mf,12,24,2961,374213,0.791260592229559
plain_mf,12,41,2589,374213,0.691851966660699
plain_mf,12,25,2562,374213,0.684636824482314
plain_mf,12,2,1632,374213,0.436115260560162
plain_mf,12,22,1445,374213,0.386143720287644
plain_mf,12,23,873,374213,0.233289597101116
plain_mf,12,1,348,374213,0.0929951658547405
plain_mf,12,26,247,374213,0.0660051895578187
plain_mf,12,19,83,374213,0.0221798815113318
plain_mf,12,29,58,374213,0.0154991943091234
plain_mf,12,32,31,374213,0.00828405213073838
plain_mf,12,45,31,374213,0.00828405213073838
plain_mf,12,37,29,374213,0.00774959715456171
plain_mf,12,34,25,374213,0.00668068720220837
plain_mf,12,46,20,374213,0.0053445497617667
plain_mf,12,28,18,374213,0.00481009478559003
plain_mf,12,55,18,374213,0.00481009478559003
plain_mf,12,42,15,374213,0.00400841232132502
plain_mf,12,54,15,374213,0.00400841232132502
plain_mf,12,17,14,374213,0.00374118483323669
plain_mf,12,53,14,374213,0.00374118483323669
plain_mf,12,31,13,374213,0.00347395734514835
plain_mf,12,36,13,374213,0.00347395734514835
plain_mf,12,10,12,374213,0.00320672985706002
plain_mf,12,16,12,374213,0.00320672985706002
plain_mf,12,49,11,374213,0.00293950236897168
plain_mf,12,35,9,374213,0.00240504739279501
plain_mf,12,38,9,374213,0.00240504739279501
plain_mf,12,48,9,374213,0.00240504739279501
plain_mf,12,18,7,374213,0.00187059241661834
plain_mf,12,20,7,374213,0.00187059241661834
plain_mf,12,21,7,374213,0.00187059241661834
plain_mf,12,47,7,374213,0.00187059241661834
plain_mf,12,50,7,374213,0.00187059241661834
plain_mf,12,30,6,374213,0.00160336492853001
plain_mf,12,44,6,374213,0.00160336492853001
plain_mf,12,39,5,374213,0.00133613744044167
plain_mf,12,40,5,374213,0.00133613744044167
plain_mf,12,43,3,374213,0.000801682464265004
plain_mf,12,52,3,374213,0.000801682464265004
plain_mf,13,25,35051,618971,5.66278549398922
plain_mf,13,12,34472,618971,5.56924314709413
plain_mf,13,33,29715,618971,4.80070956474536
plain_mf,13,11,26144,618971,4.22378431299689
plain_mf,13,15,16412,618971,2.65149740456338
plain_mf,13,14,15738,618971,2.54260700420537
plain_mf,13,7,13169,618971,2.12756332687638
plain_mf,13,4,10960,618971,1.770680694249
plain_mf,13,5,9777,618971,1.57955703902121
plain_mf,13,24,8144,618971,1.31573207791641
plain_mf,13,16,7291,618971,1.1779227136651
plain_mf,13,18,6510,618971,1.05174555835411
plain_mf,13,31,4252,618971,0.686946561309011
plain_mf,13,32,4240,618971,0.685007859818958
plain_mf,13,1,2795,618971,0.451555888724997
plain_mf,13,27,2423,618971,0.391456142533334
plain_mf,13,22,2394,618971,0.386770947265704
plain_mf,13,3,1901,618971,0.307122627716
plain_mf,13,2,1713,618971,0.276749637705159
plain_mf,13,20,1667,618971,0.269317948659953
plain_mf,13,35,1243,618971,0.200817162678058
plain_mf,13,41,1081,618971,0.174644692562333
plain_mf,13,42,706,618971,0.114060270998157
plain_mf,13,6,626,618971,0.101135594397799
plain_mf,13,37,304,618971,0.0491137710813592
plain_mf,13,19,251,618971,0.0405511728336223
plain_mf,13,23,191,618971,0.030857665383354
plain_mf,13,29,117,618971,0.0189023395280231
plain_mf,13,28,103,618971,0.0166405211229605
plain_mf,13,17,88,618971,0.0142171442603935
plain_mf,13,9,74,618971,0.0119553258553309
plain_mf,13,46,62,618971,0.0100166243652772
plain_mf,13,30,61,618971,0.00985506590777274
plain_mf,13,10,34,618971,0.00549298755515202
plain_mf,13,21,22,618971,0.00355428606509837
plain_mf,13,26,17,618971,0.00274649377757601
plain_mf,13,55,17,618971,0.00274649377757601
plain_mf,13,43,16,618971,0.00258493532007154
plain_mf,13,54,15,618971,0.00242337686256707
plain_mf,13,47,12,618971,0.00193870149005365
plain_mf,13,52,12,618971,0.00193870149005365
plain_mf,13,39,11,618971,0.00177714303254918
plain_mf,13,44,11,618971,0.00177714303254918
plain_mf,13,48,11,618971,0.00177714303254918
plain_mf,13,49,11,618971,0.00177714303254918
plain_mf,13,50,11,618971,0.00177714303254918
plain_mf,13,34,10,618971,0.00161558457504471
plain_mf,13,38,10,618971,0.00161558457504471
plain_mf,13,40,10,618971,0.00161558457504471
plain_mf,13,45,10,618971,0.00161558457504471
plain_mf,13,53,10,618971,0.00161558457504471
plain_mf,13,36,7,618971,0.0011309092025313
plain_mf,14,11,800,32665,2.44910454615031
plain_mf,14,23,693,32665,2.12153681310271
plain_mf,14,13,682,32665,2.08786162559314
plain_mf,14,27,615,32665,1.88274911985305
plain_mf,14,15,557,32665,1.70518904025716
plain_mf,14,19,496,32665,1.51844481861319
plain_mf,14,24,492,32665,1.50619929588244
plain_mf,14,12,453,32665,1.38680544925762
plain_mf,14,7,394,32665,1.20618398897903
plain_mf,14,4,318,32665,0.97351905709475
plain_mf,14,33,183,32665,0.560232664931884
plain_mf,14,5,112,32665,0.342874636461044
plain_mf,14,2,36,32665,0.110209704576764
plain_mf,14,25,30,32665,0.0918414204806368
plain_mf,14,3,27,32665,0.0826572784325731
plain_mf,14,37,6,32665,0.0183682840961274
plain_mf,14,1,2,32665,0.00612276136537578
plain_mf,14,32,2,32665,0.00612276136537578
plain_mf,15,13,16910,235591,7.17769354516938
plain_mf,15,23,13098,235591,5.55963513037425
plain_mf,15,27,10682,235591,4.5341290626552
plain_mf,15,12,7150,235591,3.03492068882088
plain_mf,15,19,6622,235591,2.81080346872334
plain_mf,15,14,6456,235591,2.74034237301085
plain_mf,15,24,5494,235591,2.33200758942404
plain_mf,15,11,5321,235591,2.25857524268754
plain_mf,15,25,4694,235591,1.99243604382171
plain_mf,15,32,4101,235591,1.74072863564398
plain_mf,15,33,3915,235591,1.66177825129143
plain_mf,15,29,3070,235591,1.30310580624897
plain_mf,15,4,2507,235591,1.06413233103132
plain_mf,15,5,1929,235591,0.818791889333633
